CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
59200,SCST,3(1),3,3
59201,IPC,447,1,1
59202,NDPS,20,1,1
59203,DOWRY,4,1,1
59203,BNS,103,2,2
59204,EXCISE,32,1,1
59204,IPC,392,2,2
59204,IPC,302,3,3
59205,IPC,447,1,1
59205,IPC,420,2,2
59205,IPC,302,3,3
59206,ARMS,25,1,1
59207,DOWRY,4,1,1
59207,IPC,392,2,2
59208,NDPS,21,1,1
59209,DOWRY,4,1,1
59209,POCSO,8,2,2
59210,IPC,363,1,1
59210,IPC,447,2,2
59210,IPC,307,3,3
59211,IPC,447,1,1
59212,IPC,376,1,1
59212,MV,185,2,2
59212,IPC,324,3,3
59213,DOWRY,4,1,1
59213,IPC,363,2,2
59213,SCST,3(1),3,3
59214,POCSO,4,1,1
59215,BNS,103,1,1
59215,IPC,324,2,2
59215,IPC,420,3,3
59216,MV,185,1,1
59217,IPC,324,1,1
59218,IPC,354,1,1
59218,MV,184,2,2
59218,IPC,302,3,3
59219,POCSO,8,1,1
59219,IPC,420,2,2
59220,IPC,498A,1,1
59221,IT,66D,1,1
59222,SCST,3(1),1,1
59222,NDPS,20,2,2
59223,IPC,354,1,1
59224,IPC,498A,1,1
59224,DOWRY,3,2,2
59225,IPC,376,1,1
59225,BNS,318,2,2
59226,IPC,324,1,1
59227,BNS,305,1,1
59228,ARMS,27,1,1
59228,IPC,324,2,2
59229,NDPS,20,1,1
59230,BNS,305,1,1
59230,DOWRY,4,2,2
59230,IPC,307,3,3
59231,IPC,307,1,1
59232,BNS,103,1,1
59232,IPC,354,2,2
59232,MV,185,3,3
59233,IT,66D,1,1
59234,MV,185,1,1
59234,IPC,420,2,2
59235,NDPS,20,1,1
59235,POCSO,8,2,2
59236,MV,185,1,1
59237,BNS,318,1,1
59237,IT,66D,2,2
59238,IPC,392,1,1
59238,IPC,498A,2,2
59238,MV,184,3,3
59239,IT,66C,1,1
59239,IPC,363,2,2
59239,BNS,109,3,3
59240,IPC,420,1,1
59241,MV,184,1,1
59241,IPC,324,2,2
59241,IPC,376,3,3
59242,BNS,64,1,1
59242,SCST,3(1),2,2
59242,ARMS,27,3,3
59243,POCSO,4,1,1
59244,IPC,447,1,1
59245,BNS,103,1,1
59245,IPC,363,2,2
59246,IPC,363,1,1
59246,DOWRY,3,2,2
59247,SCST,3(1),1,1
59248,IPC,376,1,1
59248,IPC,324,2,2
59248,IPC,302,3,3
59249,IPC,324,1,1
59249,IPC,354,2,2
59249,BNS,64,3,3
59250,IPC,354,1,1
59250,BNS,103,2,2
59251,IPC,324,1,1
59252,IPC,498A,1,1
59252,NDPS,20,2,2
59252,EXCISE,32,3,3
59253,BNS,103,1,1
59254,NDPS,21,1,1
59254,POCSO,4,2,2
59254,IPC,420,3,3
59255,NDPS,20,1,1
59255,BNS,109,2,2
59256,ARMS,27,1,1
59256,BNS,318,2,2
59257,IT,66C,1,1
59258,NDPS,20,1,1
59259,IPC,420,1,1
59260,EXCISE,32,1,1
59261,IPC,498A,1,1
59261,BNS,318,2,2
59262,IPC,420,1,1
59262,ARMS,27,2,2
59262,IPC,324,3,3
59263,MV,184,1,1
59263,BNS,318,2,2
59264,IPC,307,1,1
59264,DOWRY,3,2,2
59265,MV,185,1,1
59265,ARMS,25,2,2
59266,IPC,447,1,1
59266,IPC,392,2,2
59267,IPC,324,1,1
59267,IPC,392,2,2
59268,ARMS,27,1,1
59269,SCST,3(1),1,1
59269,ARMS,27,2,2
59270,IPC,363,1,1
59271,IPC,354,1,1
59271,IPC,376,2,2
59272,BNS,64,1,1
59272,MV,184,2,2
59273,BNS,64,1,1
59273,ARMS,25,2,2
59274,IPC,307,1,1
59275,SCST,3(1),1,1
59275,IPC,447,2,2
59276,MV,185,1,1
59276,SCST,3(1),2,2
59277,NDPS,21,1,1
59277,IPC,354,2,2
59278,BNS,109,1,1
59279,IPC,324,1,1
59279,BNS,305,2,2
59279,IPC,363,3,3
59280,IPC,307,1,1
59281,SCST,3(1),1,1
59282,MV,185,1,1
59282,IT,66D,2,2
59283,IT,66C,1,1
59284,BNS,103,1,1
59285,IPC,498A,1,1
59286,IPC,324,1,1
59286,IPC,447,2,2
59286,SCST,3(1),3,3
59287,IT,66C,1,1
59287,POCSO,4,2,2
59287,DOWRY,3,3,3
59288,IPC,392,1,1
59288,MV,185,2,2
59289,IPC,392,1,1
59290,BNS,109,1,1
59291,DOWRY,4,1,1
59291,IPC,376,2,2
59292,BNS,103,1,1
59292,NDPS,20,2,2
59292,IT,66D,3,3
59293,IT,66C,1,1
59293,ARMS,25,2,2
59294,IPC,354,1,1
59294,IPC,302,2,2
59294,POCSO,4,3,3
59295,DOWRY,4,1,1
59295,IPC,354,2,2
59296,MV,184,1,1
59297,ARMS,27,1,1
59297,SCST,3(1),2,2
59298,IPC,420,1,1
59298,ARMS,27,2,2
59299,IPC,363,1,1
59300,DOWRY,3,1,1
59301,IPC,307,1,1
59302,ARMS,27,1,1
59303,IPC,302,1,1
59303,IPC,307,2,2
59304,IPC,392,1,1
59304,NDPS,20,2,2
59305,BNS,103,1,1
59305,IPC,354,2,2
59305,BNS,109,3,3
59306,IT,66D,1,1
59306,POCSO,8,2,2
59306,BNS,318,3,3
59307,SCST,3(1),1,1
59308,IPC,363,1,1
59309,IT,66C,1,1
59309,BNS,318,2,2
59309,DOWRY,3,3,3
59310,IPC,363,1,1
59311,IPC,447,1,1
59312,IPC,498A,1,1
59313,DOWRY,4,1,1
59314,BNS,305,1,1
59315,BNS,64,1,1
59315,ARMS,25,2,2
59316,IPC,420,1,1
59316,IPC,498A,2,2
59316,ARMS,27,3,3
59317,MV,184,1,1
59318,ARMS,27,1,1
59318,ARMS,25,2,2
59318,DOWRY,3,3,3
59319,POCSO,8,1,1
59320,IPC,498A,1,1
59321,IPC,363,1,1
59322,IPC,392,1,1
59323,ARMS,25,1,1
59323,NDPS,20,2,2
59323,IPC,324,3,3
59324,IPC,498A,1,1
59325,IPC,447,1,1
59326,MV,185,1,1
59326,SCST,3(1),2,2
59327,IPC,307,1,1
59328,MV,184,1,1
59328,IPC,324,2,2
59328,IPC,354,3,3
59329,IPC,420,1,1
59329,IPC,447,2,2
59330,BNS,305,1,1
59331,IPC,363,1,1
59331,EXCISE,32,2,2
59331,MV,185,3,3
59332,IPC,307,1,1
59333,IPC,392,1,1
59333,BNS,64,2,2
59334,IPC,354,1,1
59334,IT,66C,2,2
59335,BNS,318,1,1
59336,DOWRY,3,1,1
59336,POCSO,8,2,2
59336,IPC,363,3,3
59337,MV,184,1,1
59338,DOWRY,3,1,1
59338,NDPS,21,2,2
59338,BNS,305,3,3
59339,IPC,498A,1,1
59339,IPC,420,2,2
59340,BNS,318,1,1
59340,ARMS,27,2,2
59341,MV,185,1,1
59341,BNS,103,2,2
59341,IPC,447,3,3
59342,IPC,302,1,1
59342,BNS,305,2,2
59343,IPC,324,1,1
59344,BNS,318,1,1
59345,IPC,420,1,1
59345,BNS,64,2,2
59346,BNS,305,1,1
59346,IPC,307,2,2
59347,IPC,447,1,1
59347,IPC,354,2,2
59347,IPC,420,3,3
59348,POCSO,8,1,1
59348,EXCISE,32,2,2
59349,MV,185,1,1
59349,POCSO,8,2,2
59350,IPC,363,1,1
59351,NDPS,21,1,1
59352,IPC,363,1,1
59352,IT,66C,2,2
59353,POCSO,4,1,1
59354,IT,66C,1,1
59355,IPC,324,1,1
59355,BNS,64,2,2
59355,ARMS,27,3,3
59356,EXCISE,32,1,1
59356,SCST,3(1),2,2
59357,POCSO,4,1,1
59357,IPC,392,2,2
59357,IPC,307,3,3
59358,IPC,420,1,1
59359,BNS,103,1,1
59359,IPC,376,2,2
59359,POCSO,8,3,3
59360,IPC,307,1,1
59361,IPC,354,1,1
59361,IPC,363,2,2
59362,SCST,3(1),1,1
59362,IT,66D,2,2
59363,EXCISE,32,1,1
59363,BNS,305,2,2
59364,IT,66D,1,1
59364,NDPS,20,2,2
59364,BNS,109,3,3
59365,IPC,392,1,1
59366,IT,66D,1,1
59366,ARMS,27,2,2
59367,IPC,376,1,1
59367,IPC,302,2,2
59367,IT,66C,3,3
59368,BNS,109,1,1
59369,IPC,420,1,1
59369,IPC,498A,2,2
59369,BNS,305,3,3
59370,IT,66D,1,1
59370,BNS,305,2,2
59370,BNS,103,3,3
59371,NDPS,20,1,1
59371,DOWRY,3,2,2
59372,IPC,307,1,1
59372,ARMS,27,2,2
59373,BNS,64,1,1
59374,MV,184,1,1
59374,IPC,498A,2,2
59375,BNS,109,1,1
59375,IPC,498A,2,2
59375,DOWRY,3,3,3
59376,BNS,318,1,1
59377,IPC,354,1,1
59377,IPC,447,2,2
59378,IPC,363,1,1
59378,IPC,376,2,2
59379,BNS,318,1,1
59379,DOWRY,4,2,2
59380,BNS,318,1,1
59380,DOWRY,3,2,2
59381,POCSO,8,1,1
59381,IPC,447,2,2
59381,SCST,3(1),3,3
59382,ARMS,27,1,1
59383,POCSO,4,1,1
59383,IPC,302,2,2
59383,MV,184,3,3
59384,MV,185,1,1
59384,IPC,392,2,2
59385,BNS,109,1,1
59385,IPC,498A,2,2
59386,BNS,305,1,1
59386,IPC,420,2,2
59386,IPC,363,3,3
59387,IT,66C,1,1
59388,BNS,318,1,1
59388,POCSO,4,2,2
59389,IPC,302,1,1
59389,DOWRY,3,2,2
59390,MV,184,1,1
59390,DOWRY,3,2,2
59391,EXCISE,32,1,1
59391,IPC,420,2,2
59391,IPC,498A,3,3
59392,BNS,103,1,1
59393,IPC,302,1,1
59394,IPC,420,1,1
59394,BNS,318,2,2
59395,BNS,103,1,1
59395,IPC,363,2,2
59396,IPC,376,1,1
59397,DOWRY,4,1,1
59397,MV,185,2,2
59397,IT,66C,3,3
59398,NDPS,20,1,1
59399,NDPS,20,1,1
59400,IPC,420,1,1
59400,IPC,363,2,2
59401,EXCISE,32,1,1
59402,IT,66D,1,1
59402,BNS,305,2,2
59403,IPC,363,1,1
59403,IT,66C,2,2
59403,BNS,305,3,3
59404,NDPS,21,1,1
59404,IPC,447,2,2
59404,BNS,64,3,3
59405,SCST,3(1),1,1
59405,IT,66D,2,2
59405,IPC,376,3,3
59406,ARMS,27,1,1
59406,IPC,363,2,2
59407,IPC,376,1,1
59407,DOWRY,4,2,2
59407,BNS,64,3,3
59408,DOWRY,3,1,1
59409,IPC,447,1,1
59410,IPC,307,1,1
59410,POCSO,8,2,2
59410,IPC,302,3,3
59411,IPC,376,1,1
59411,IPC,363,2,2
59411,ARMS,25,3,3
59412,POCSO,8,1,1
59412,MV,185,2,2
59412,DOWRY,3,3,3
59413,EXCISE,32,1,1
59413,NDPS,20,2,2
59414,IPC,498A,1,1
59415,IT,66C,1,1
59415,POCSO,4,2,2
59415,IT,66D,3,3
59416,IPC,363,1,1
59416,ARMS,25,2,2
59417,IPC,363,1,1
59417,NDPS,20,2,2
59417,IPC,376,3,3
59418,NDPS,21,1,1
59418,IPC,498A,2,2
59419,BNS,318,1,1
59419,IPC,307,2,2
59420,NDPS,20,1,1
59420,IT,66D,2,2
59421,NDPS,20,1,1
59421,EXCISE,32,2,2
59422,BNS,318,1,1
59422,SCST,3(1),2,2
59422,BNS,305,3,3
59423,IT,66C,1,1
59424,EXCISE,32,1,1
59424,POCSO,8,2,2
59425,BNS,103,1,1
59426,IPC,363,1,1
59427,IPC,307,1,1
59428,NDPS,20,1,1
59429,DOWRY,3,1,1
59430,NDPS,21,1,1
59431,IPC,498A,1,1
59431,IT,66D,2,2
59431,IPC,302,3,3
59432,IPC,307,1,1
59432,ARMS,27,2,2
59433,IPC,392,1,1
59434,POCSO,4,1,1
59435,BNS,109,1,1
59435,BNS,305,2,2
59435,IPC,498A,3,3
59436,BNS,305,1,1
59436,EXCISE,32,2,2
59437,BNS,305,1,1
59437,IPC,354,2,2
59438,MV,184,1,1
59438,NDPS,20,2,2
59438,BNS,109,3,3
59439,DOWRY,4,1,1
59439,IPC,420,2,2
59440,NDPS,21,1,1
59440,BNS,103,2,2
59441,BNS,318,1,1
59441,IPC,498A,2,2
59442,MV,185,1,1
59442,MV,184,2,2
59443,BNS,109,1,1
59444,IT,66D,1,1
59444,IPC,392,2,2
59445,NDPS,20,1,1
59446,SCST,3(1),1,1
59447,IPC,363,1,1
59447,SCST,3(1),2,2
59447,IPC,420,3,3
59448,IPC,354,1,1
59449,NDPS,20,1,1
59449,BNS,103,2,2
59449,POCSO,4,3,3
59450,ARMS,25,1,1
59450,IPC,363,2,2
59450,EXCISE,32,3,3
59451,BNS,64,1,1
59451,IPC,307,2,2
59452,IPC,447,1,1
59453,DOWRY,4,1,1
59454,EXCISE,32,1,1
59454,MV,185,2,2
59454,IPC,354,3,3
59455,IPC,324,1,1
59455,IT,66C,2,2
59456,IPC,324,1,1
59456,NDPS,20,2,2
59456,BNS,318,3,3
59457,ARMS,25,1,1
59457,IPC,363,2,2
59457,IPC,324,3,3
59458,ARMS,25,1,1
59458,IPC,363,2,2
59459,IPC,498A,1,1
59459,IPC,420,2,2
59460,IPC,376,1,1
59460,IPC,447,2,2
59460,BNS,64,3,3
59461,BNS,109,1,1
59462,IPC,302,1,1
59462,IPC,363,2,2
59463,IT,66C,1,1
59464,MV,185,1,1
59465,EXCISE,32,1,1
59465,MV,185,2,2
59465,IPC,302,3,3
59466,BNS,109,1,1
59466,NDPS,20,2,2
59467,IT,66D,1,1
59467,POCSO,4,2,2
59467,ARMS,25,3,3
59468,DOWRY,4,1,1
59468,IPC,420,2,2
59469,IPC,307,1,1
59469,BNS,305,2,2
59469,IPC,302,3,3
59470,BNS,318,1,1
59470,IT,66C,2,2
59471,IPC,307,1,1
59472,MV,184,1,1
59472,IPC,363,2,2
59472,IT,66C,3,3
59473,IPC,376,1,1
59473,IPC,307,2,2
59474,MV,184,1,1
59475,POCSO,4,1,1
59475,SCST,3(1),2,2
59475,ARMS,27,3,3
59476,BNS,305,1,1
59476,IPC,302,2,2
59477,POCSO,4,1,1
59477,IPC,354,2,2
59477,SCST,3(1),3,3
59478,BNS,305,1,1
59478,IPC,447,2,2
59479,MV,184,1,1
59479,POCSO,8,2,2
59480,DOWRY,4,1,1
59481,IPC,324,1,1
59482,BNS,109,1,1
59482,ARMS,25,2,2
59483,IT,66C,1,1
59483,SCST,3(1),2,2
59483,IPC,376,3,3
59484,SCST,3(1),1,1
59484,NDPS,21,2,2
59485,IPC,447,1,1
59485,EXCISE,32,2,2
59485,IPC,307,3,3
59486,DOWRY,3,1,1
59487,IPC,354,1,1
59487,BNS,64,2,2
59487,IPC,302,3,3
59488,IPC,420,1,1
59488,NDPS,20,2,2
59489,IPC,376,1,1
59490,DOWRY,3,1,1
59490,ARMS,25,2,2
59491,IPC,420,1,1
59491,POCSO,8,2,2
59491,MV,184,3,3
59492,POCSO,4,1,1
59492,DOWRY,3,2,2
59493,IPC,392,1,1
59493,IPC,354,2,2
59493,MV,184,3,3
59494,DOWRY,4,1,1
59494,ARMS,25,2,2
59494,SCST,3(1),3,3
59495,BNS,305,1,1
59496,POCSO,8,1,1
59497,IPC,376,1,1
59497,IT,66D,2,2
59497,NDPS,21,3,3
59498,MV,184,1,1
59498,BNS,318,2,2
59499,IPC,354,1,1
59499,IPC,498A,2,2
59499,POCSO,4,3,3
59500,NDPS,21,1,1
59500,POCSO,4,2,2
59501,IPC,376,1,1
59501,IPC,354,2,2
59502,BNS,109,1,1
59503,BNS,103,1,1
59504,NDPS,20,1,1
59505,IPC,498A,1,1
59505,IPC,354,2,2
59506,NDPS,21,1,1
59506,DOWRY,3,2,2
59507,IPC,420,1,1
59507,POCSO,4,2,2
59507,BNS,109,3,3
59508,DOWRY,3,1,1
59509,DOWRY,3,1,1
59510,EXCISE,32,1,1
59510,IPC,498A,2,2
59511,BNS,318,1,1
59511,IPC,363,2,2
59512,IPC,307,1,1
59512,IPC,302,2,2
59513,POCSO,8,1,1
59514,NDPS,20,1,1
59514,POCSO,4,2,2
59515,IPC,392,1,1
59516,DOWRY,4,1,1
59516,IT,66D,2,2
59516,ARMS,25,3,3
59517,BNS,109,1,1
59517,NDPS,20,2,2
59518,IPC,307,1,1
59519,IPC,354,1,1
59519,DOWRY,4,2,2
59520,IPC,354,1,1
59521,POCSO,8,1,1
59521,BNS,103,2,2
59521,ARMS,27,3,3
59522,BNS,318,1,1
59523,IPC,354,1,1
59524,BNS,318,1,1
59524,DOWRY,4,2,2
59524,IPC,354,3,3
59525,IPC,376,1,1
59525,BNS,103,2,2
59526,ARMS,27,1,1
59527,MV,185,1,1
59528,IPC,354,1,1
59529,POCSO,4,1,1
59529,BNS,103,2,2
59530,IPC,447,1,1
59531,POCSO,8,1,1
59532,EXCISE,32,1,1
59532,IPC,447,2,2
59532,IPC,324,3,3
59533,BNS,103,1,1
59533,DOWRY,3,2,2
59534,IPC,420,1,1
59535,IT,66C,1,1
59536,ARMS,27,1,1
59536,BNS,318,2,2
59537,IPC,420,1,1
59537,IPC,498A,2,2
59537,POCSO,8,3,3
59538,IPC,376,1,1
59538,MV,184,2,2
59539,ARMS,25,1,1
59540,POCSO,8,1,1
59540,IT,66D,2,2
59540,DOWRY,4,3,3
59541,POCSO,8,1,1
59542,IPC,392,1,1
59543,ARMS,27,1,1
59543,BNS,318,2,2
59544,BNS,109,1,1
59544,IPC,420,2,2
59544,BNS,318,3,3
59545,ARMS,27,1,1
59545,POCSO,4,2,2
59546,DOWRY,3,1,1
59546,NDPS,21,2,2
59546,POCSO,8,3,3
59547,IPC,363,1,1
59547,NDPS,20,2,2
59547,MV,184,3,3
59548,DOWRY,4,1,1
59548,ARMS,25,2,2
59548,MV,184,3,3
59549,DOWRY,4,1,1
59550,POCSO,4,1,1
59550,IPC,324,2,2
59551,DOWRY,4,1,1
59552,BNS,305,1,1
59552,IPC,363,2,2
59553,IPC,420,1,1
59554,MV,185,1,1
59554,DOWRY,3,2,2
59554,IPC,498A,3,3
59555,IPC,354,1,1
59555,BNS,318,2,2
59556,IPC,376,1,1
59556,IT,66C,2,2
59557,EXCISE,32,1,1
59557,IPC,307,2,2
59558,SCST,3(1),1,1
59558,POCSO,8,2,2
59559,MV,184,1,1
59560,BNS,109,1,1
59561,DOWRY,4,1,1
59561,BNS,305,2,2
59561,SCST,3(1),3,3
59562,IPC,324,1,1
59562,NDPS,20,2,2
59563,BNS,103,1,1
59563,NDPS,20,2,2
59564,IPC,498A,1,1
59564,ARMS,25,2,2
59564,BNS,64,3,3
59565,MV,185,1,1
59565,BNS,109,2,2
59566,POCSO,4,1,1
59566,IPC,376,2,2
59567,MV,185,1,1
59567,DOWRY,4,2,2
59567,NDPS,20,3,3
59568,POCSO,4,1,1
59569,IPC,307,1,1
59570,NDPS,21,1,1
59571,EXCISE,32,1,1
59571,ARMS,27,2,2
59571,SCST,3(1),3,3
59572,MV,185,1,1
59573,ARMS,25,1,1
59573,IPC,376,2,2
59573,BNS,305,3,3
59574,POCSO,8,1,1
59574,IPC,376,2,2
59575,IT,66C,1,1
59575,POCSO,4,2,2
59575,NDPS,20,3,3
59576,IPC,498A,1,1
59576,IPC,302,2,2
59576,IT,66C,3,3
59577,IPC,302,1,1
59577,ARMS,25,2,2
59578,ARMS,27,1,1
59579,IPC,354,1,1
59579,IPC,376,2,2
59579,NDPS,20,3,3
59580,IPC,392,1,1
59580,IPC,376,2,2
59581,IPC,420,1,1
59581,BNS,103,2,2
59581,BNS,109,3,3
59582,IT,66D,1,1
59582,BNS,109,2,2
59582,POCSO,8,3,3
59583,BNS,103,1,1
59584,BNS,318,1,1
59584,NDPS,20,2,2
59584,IPC,376,3,3
59585,BNS,109,1,1
59586,IT,66D,1,1
59587,IPC,447,1,1
59588,NDPS,20,1,1
59588,BNS,109,2,2
59589,DOWRY,3,1,1
59589,BNS,103,2,2
59589,MV,185,3,3
59590,MV,185,1,1
59590,IPC,420,2,2
59591,BNS,64,1,1
59591,NDPS,20,2,2
59591,IPC,498A,3,3
59592,POCSO,4,1,1
59592,IT,66D,2,2
59592,DOWRY,4,3,3
59593,IPC,324,1,1
59593,BNS,305,2,2
59593,IT,66C,3,3
59594,IPC,498A,1,1
59594,IPC,354,2,2
59595,IPC,447,1,1
59595,DOWRY,3,2,2
59595,MV,185,3,3
59596,DOWRY,3,1,1
59597,IPC,447,1,1
59597,EXCISE,32,2,2
59597,IT,66C,3,3
59598,BNS,305,1,1
59598,IPC,392,2,2
59599,BNS,64,1,1
59600,IT,66D,1,1
59600,DOWRY,4,2,2
59600,ARMS,27,3,3
59601,BNS,318,1,1
59601,DOWRY,3,2,2
59602,IPC,420,1,1
59602,BNS,318,2,2
59602,IPC,392,3,3
59603,MV,185,1,1
59603,IT,66C,2,2
59603,BNS,64,3,3
59604,EXCISE,32,1,1
59604,IPC,447,2,2
59604,DOWRY,4,3,3
59605,IT,66D,1,1
59605,EXCISE,32,2,2
59605,IPC,354,3,3
59606,BNS,103,1,1
59607,IPC,376,1,1
59607,NDPS,21,2,2
59608,IPC,302,1,1
59608,BNS,109,2,2
59608,BNS,64,3,3
59609,MV,185,1,1
59609,NDPS,20,2,2
59610,IPC,324,1,1
59610,NDPS,20,2,2
59610,IT,66D,3,3
59611,IPC,363,1,1
59611,BNS,103,2,2
59611,DOWRY,3,3,3
59612,IPC,324,1,1
59612,MV,185,2,2
59613,NDPS,20,1,1
59614,IPC,307,1,1
59614,IPC,376,2,2
59615,ARMS,25,1,1
59616,ARMS,27,1,1
59616,IPC,354,2,2
59616,BNS,318,3,3
59617,BNS,305,1,1
59617,IT,66C,2,2
59617,IPC,447,3,3
59618,MV,185,1,1
59618,BNS,103,2,2
59619,BNS,318,1,1
59620,EXCISE,32,1,1
59621,ARMS,25,1,1
59621,NDPS,20,2,2
59621,IPC,302,3,3
59622,EXCISE,32,1,1
59622,BNS,109,2,2
59623,IPC,363,1,1
59623,IPC,324,2,2
59623,BNS,103,3,3
59624,POCSO,8,1,1
59624,IPC,354,2,2
59624,IPC,498A,3,3
59625,NDPS,21,1,1
59625,IT,66C,2,2
59625,ARMS,27,3,3
59626,IPC,354,1,1
59626,IPC,324,2,2
59627,ARMS,27,1,1
59627,BNS,305,2,2
59627,IPC,498A,3,3
59628,IPC,354,1,1
59628,BNS,109,2,2
59629,IPC,302,1,1
59629,IPC,376,2,2
59629,ARMS,27,3,3
59630,IPC,376,1,1
59630,IT,66D,2,2
59630,POCSO,8,3,3
59631,IPC,447,1,1
59631,BNS,305,2,2
59632,BNS,64,1,1
59632,BNS,318,2,2
59632,POCSO,8,3,3
59633,IPC,392,1,1
59633,BNS,318,2,2
59633,DOWRY,4,3,3
59634,ARMS,27,1,1
59635,IPC,498A,1,1
59635,IT,66C,2,2
59635,BNS,64,3,3
59636,POCSO,8,1,1
59636,IPC,498A,2,2
59637,MV,184,1,1
59638,IPC,447,1,1
59639,POCSO,8,1,1
59639,ARMS,25,2,2
59639,BNS,305,3,3
59640,DOWRY,3,1,1
59640,NDPS,21,2,2
59641,IPC,392,1,1
59641,ARMS,27,2,2
59642,BNS,318,1,1
59642,MV,185,2,2
59643,IPC,420,1,1
59643,ARMS,27,2,2
59643,MV,185,3,3
59644,MV,184,1,1
59644,BNS,318,2,2
59644,ARMS,25,3,3
59645,IPC,420,1,1
59646,IPC,420,1,1
59647,MV,185,1,1
59647,BNS,305,2,2
59648,NDPS,21,1,1
59648,POCSO,8,2,2
59648,IT,66D,3,3
59649,IPC,376,1,1
59649,IPC,498A,2,2
59650,IPC,420,1,1
59651,ARMS,25,1,1
59651,IT,66D,2,2
59652,IPC,376,1,1
59652,ARMS,25,2,2
59653,SCST,3(1),1,1
59654,IPC,498A,1,1
59654,IT,66C,2,2
59655,SCST,3(1),1,1
59655,ARMS,25,2,2
59656,IPC,302,1,1
59656,IPC,354,2,2
59657,IPC,302,1,1
59657,IPC,447,2,2
59658,BNS,64,1,1
59659,MV,184,1,1
59660,IPC,354,1,1
59660,IT,66C,2,2
59660,IPC,302,3,3
59661,IPC,363,1,1
59661,IPC,498A,2,2
59662,DOWRY,3,1,1
59663,IPC,307,1,1
59663,IT,66D,2,2
59664,EXCISE,32,1,1
59664,IPC,302,2,2
59665,MV,185,1,1
59665,NDPS,20,2,2
59666,IPC,307,1,1
59666,ARMS,25,2,2
59666,IPC,302,3,3
59667,POCSO,4,1,1
59667,BNS,109,2,2
59667,IPC,447,3,3
59668,IPC,307,1,1
59668,NDPS,21,2,2
59669,MV,184,1,1
59669,MV,185,2,2
59670,IPC,498A,1,1
59670,IPC,392,2,2
59671,POCSO,4,1,1
59671,DOWRY,3,2,2
59671,POCSO,8,3,3
59672,IPC,354,1,1
59672,BNS,109,2,2
59672,BNS,103,3,3
59673,BNS,318,1,1
59673,NDPS,20,2,2
59674,ARMS,25,1,1
59674,ARMS,27,2,2
59675,IPC,324,1,1
59676,IPC,363,1,1
59676,BNS,64,2,2
59676,IT,66C,3,3
59677,IPC,324,1,1
59677,IPC,420,2,2
59678,NDPS,21,1,1
59678,BNS,318,2,2
59679,POCSO,4,1,1
59680,IPC,420,1,1
59680,ARMS,27,2,2
59681,IT,66C,1,1
59681,BNS,305,2,2
59681,IPC,324,3,3
59682,SCST,3(1),1,1
59682,EXCISE,32,2,2
59682,IPC,302,3,3
59683,MV,185,1,1
59683,SCST,3(1),2,2
59683,IPC,420,3,3
59684,POCSO,4,1,1
59684,DOWRY,4,2,2
59684,IPC,363,3,3
59685,IPC,498A,1,1
59686,SCST,3(1),1,1
59686,BNS,103,2,2
59687,POCSO,4,1,1
59687,IPC,302,2,2
59687,DOWRY,3,3,3
59688,IPC,498A,1,1
59688,BNS,64,2,2
59689,ARMS,27,1,1
59690,ARMS,25,1,1
59691,ARMS,27,1,1
59691,MV,185,2,2
59692,IPC,392,1,1
59692,IPC,363,2,2
59693,IPC,420,1,1
59694,ARMS,25,1,1
59694,BNS,109,2,2
59694,MV,184,3,3
59695,IPC,363,1,1
59695,NDPS,20,2,2
59696,ARMS,27,1,1
59697,ARMS,25,1,1
59698,NDPS,21,1,1
59698,BNS,109,2,2
59698,BNS,305,3,3
59699,BNS,64,1,1
59700,BNS,305,1,1
59700,ARMS,27,2,2
59700,BNS,103,3,3
59701,BNS,318,1,1
59701,ARMS,27,2,2
59701,BNS,64,3,3
59702,BNS,318,1,1
59703,IPC,447,1,1
59703,ARMS,25,2,2
59703,MV,185,3,3
59704,SCST,3(1),1,1
59704,NDPS,21,2,2
59705,BNS,103,1,1
59705,POCSO,8,2,2
59706,POCSO,8,1,1
59707,ARMS,25,1,1
59708,ARMS,25,1,1
59708,IPC,354,2,2
59708,NDPS,21,3,3
59709,IPC,302,1,1
59710,IPC,354,1,1
59710,BNS,64,2,2
59711,ARMS,25,1,1
59712,SCST,3(1),1,1
59712,IT,66C,2,2
59713,IPC,498A,1,1
59714,EXCISE,32,1,1
59714,BNS,318,2,2
59715,IPC,324,1,1
59715,ARMS,27,2,2
59716,IPC,307,1,1
59716,BNS,109,2,2
59717,IPC,392,1,1
59717,EXCISE,32,2,2
59717,BNS,318,3,3
59718,ARMS,27,1,1
59718,BNS,305,2,2
59719,IPC,307,1,1
59719,NDPS,21,2,2
59719,POCSO,8,3,3
59720,SCST,3(1),1,1
59720,IPC,376,2,2
59720,IPC,498A,3,3
59721,MV,184,1,1
59722,IPC,420,1,1
59722,IPC,307,2,2
59723,IT,66C,1,1
59723,DOWRY,3,2,2
59723,POCSO,4,3,3
59724,IPC,376,1,1
59725,BNS,109,1,1
59726,IPC,307,1,1
59727,SCST,3(1),1,1
59727,IPC,354,2,2
59727,NDPS,21,3,3
59728,POCSO,4,1,1
59729,DOWRY,4,1,1
59729,IT,66C,2,2
59729,DOWRY,3,3,3
59730,IPC,307,1,1
59730,IPC,376,2,2
59731,MV,185,1,1
59731,BNS,103,2,2
