ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
23709,51924,1,2024-12-27,1,5,112,7041,47,85362,1,0
23710,51927,2,2024-12-08,1,3,58,588,8,85370,1,0
23711,51927,2,2025-01-03,1,3,58,588,8,85369,1,0
23712,51929,1,2024-09-26,1,1,1,2174,4,85373,1,0
23713,51930,2,2025-03-18,1,14,295,7019,2,85375,1,0
23714,51930,2,2025-02-27,1,14,295,7019,2,85374,1,0
23715,51933,2,2026-05-14,1,14,285,7998,19,85381,1,0
23716,51934,2,2025-12-08,1,15,315,121,20,85382,1,0
23717,51938,1,2024-05-18,1,4,77,478,17,85391,1,0
23718,51943,1,2024-03-01,1,7,162,7606,5,85397,1,0
23719,51944,2,2025-07-01,1,3,51,5963,40,85399,1,0
23720,51945,1,2024-11-27,1,10,202,3379,32,85402,1,0
23721,51947,2,2026-07-04,1,13,271,7934,17,85404,1,0
23722,51947,2,2026-05-24,1,13,271,7934,17,85405,1,0
23723,51951,2,2024-11-20,1,14,288,4073,12,85413,1,0
23724,51952,2,2024-12-08,1,1,12,2888,1,85414,1,0
23725,51952,1,2024-11-10,1,1,12,2888,1,85415,1,0
23726,51960,2,2025-02-21,1,5,97,7990,4,85427,1,1
23727,51961,2,2025-05-25,1,13,271,2306,8,85429,1,0
23728,51961,1,2025-04-09,1,13,271,2306,8,85428,1,0
23729,51965,1,2026-02-10,1,4,89,735,35,85435,1,0
23730,51970,1,2025-12-27,1,9,181,460,34,85441,1,0
23731,51971,2,2026-06-19,1,8,173,7850,32,85442,1,0
23732,51973,1,2024-11-15,1,14,281,4900,12,85444,1,0
23733,51974,1,2025-04-03,1,11,235,5042,44,85445,1,0
23734,51980,1,2024-12-28,1,11,230,7146,15,85452,1,0
23735,51981,1,2024-11-29,1,1,21,1175,39,85453,1,0
23736,51983,2,2025-01-13,1,10,219,7380,30,85454,1,0
23737,51993,1,2024-08-06,1,10,213,2172,15,85471,1,1
23738,51996,2,2024-11-11,1,15,316,7053,12,85476,1,0
23739,51999,1,2025-05-21,1,11,239,1736,18,85483,1,0
23740,52004,2,2024-12-27,1,10,219,6124,26,85490,1,0
23741,52007,1,2026-01-14,1,5,112,196,5,85496,1,0
23742,52015,2,2024-10-02,1,1,19,3625,34,85511,1,1
23743,52017,2,2025-05-30,1,8,177,1016,4,85516,1,0
23744,52018,2,2024-11-29,1,15,301,4847,19,85517,1,0
23745,52019,1,2024-12-22,1,14,287,6093,17,85518,1,0
23746,52024,1,2025-07-12,1,4,79,3901,3,85527,1,0
23747,52025,2,2024-08-24,1,5,94,6128,30,85529,1,0
23748,52025,1,2024-07-03,1,5,94,6128,30,85528,1,0
23749,52028,1,2024-04-15,1,9,194,7103,3,85533,1,0
23750,52034,2,2024-06-21,1,11,232,7343,1,85549,1,0
23751,52034,1,2024-08-05,1,11,232,7343,1,85548,1,0
23752,52035,1,2024-08-03,1,3,53,933,5,85551,1,0
23753,52038,2,2024-03-10,1,5,96,2687,46,85556,1,0
23754,52039,1,2026-04-13,1,2,49,2010,37,85558,1,0
23755,52039,1,2026-04-01,1,2,49,2010,37,85557,1,0
23756,52040,2,2025-12-23,1,13,265,6220,4,85559,1,0
23757,52041,2,2026-05-16,1,10,204,4045,46,85563,1,0
23758,52044,2,2026-07-12,1,11,225,4602,26,85570,1,0
23759,52044,2,2026-08-08,1,11,225,4602,26,85571,1,0
23760,52051,2,2026-03-31,1,12,255,4510,2,85582,1,0
23761,52055,1,2026-06-30,1,16,327,1427,26,85587,1,1
23762,52059,1,2026-06-23,1,1,24,7582,43,85593,1,0
23763,52063,1,2026-08-06,1,1,14,5490,18,85604,1,0
23764,52069,1,2025-09-16,1,2,37,6520,6,85614,1,0
23765,52074,2,2025-04-13,1,4,79,1641,11,85621,1,0
23766,52076,1,2024-02-07,1,3,57,3296,39,85623,1,0
23767,52077,2,2024-11-01,1,14,285,1769,38,85625,1,0
23768,52077,1,2024-11-20,1,14,285,1769,38,85624,1,0
23769,52081,1,2026-03-29,1,14,297,4126,14,85632,1,0
23770,52082,2,2025-06-27,1,3,54,7233,27,85634,1,0
23771,52082,2,2025-07-14,1,3,54,7233,27,85633,1,0
23772,52083,2,2024-12-23,1,11,221,7829,6,85635,1,0
23773,52091,2,2025-10-19,1,7,156,1902,30,85648,1,0
23774,52091,2,2025-10-28,1,7,156,1902,30,85647,1,0
23775,52093,1,2025-09-16,1,2,40,423,8,85653,1,0
23776,52096,2,2024-12-15,1,16,325,7216,45,85657,1,0
23777,52099,1,2025-03-06,1,9,188,5593,6,85664,1,0
23778,52099,2,2025-04-24,1,9,188,5593,6,85667,1,0
23779,52103,2,2025-03-26,1,10,200,6607,12,85670,1,0
23780,52108,1,2026-03-18,1,1,3,3743,22,85683,1,1
23781,52115,1,2024-04-06,1,5,109,4104,40,85691,1,0
23782,52119,2,2026-01-19,1,1,7,5412,37,85700,1,0
23783,52119,1,2026-02-01,1,1,7,5412,37,85699,1,0
23784,52120,2,2024-05-17,1,14,293,3205,18,85701,1,0
23785,52123,1,2024-04-09,1,7,145,6589,6,85706,1,0
23786,52124,1,2025-03-07,1,5,114,178,12,85707,1,0
23787,52126,2,2025-01-05,1,5,98,3437,34,85709,1,0
23788,52127,1,2024-12-20,1,15,305,7445,33,85711,1,0
23789,52129,2,2024-07-22,1,1,19,5621,12,85717,1,0
23790,52129,1,2024-06-25,1,1,19,5621,12,85716,1,0
23791,52130,1,2025-07-19,1,6,116,1941,38,85718,1,0
23792,52132,2,2026-02-08,1,15,303,6194,45,85722,1,0
23793,52132,2,2026-01-29,1,15,303,6194,45,85721,1,0
23794,52141,2,2026-05-26,1,2,45,864,15,85735,1,0
23795,52142,1,2025-07-31,1,7,143,7977,37,85738,1,0
23796,52149,1,2025-10-15,1,7,143,1690,46,85748,1,0
23797,52151,2,2026-06-13,1,2,27,7203,12,85752,1,0
23798,52155,2,2026-02-24,1,10,204,1269,16,85758,1,0
23799,52155,2,2026-02-10,1,10,204,1269,16,85757,1,0
23800,52156,2,2026-04-11,1,14,291,6024,7,85759,1,0
23801,52160,1,2026-01-01,1,6,134,5957,18,85764,1,0
23802,52163,2,2024-06-03,1,6,124,4337,19,85768,1,0
23803,52163,1,2024-06-10,1,6,124,4337,19,85769,1,0
23804,52178,1,2025-06-04,1,12,249,6662,20,85794,1,0
23805,52190,1,2024-09-21,1,13,257,3243,27,85809,1,0
23806,52193,2,2026-03-31,1,15,310,5382,33,85814,1,0
23807,52198,2,2026-06-03,1,12,249,4941,2,85823,1,0
23808,52201,2,2026-01-03,1,11,228,6871,36,85827,1,0
23809,52201,2,2026-01-15,1,11,228,6871,36,85828,1,0
23810,52204,1,2026-02-27,1,12,252,993,26,85833,1,0
23811,52208,1,2025-12-18,1,6,127,5900,7,85837,1,0
23812,52208,1,2025-11-23,1,6,127,5900,7,85838,1,0
23813,52209,2,2024-06-23,1,2,38,3430,13,85840,1,0
23814,52209,1,2024-07-14,1,2,38,3430,13,85839,1,0
23815,52214,1,2025-06-01,1,16,325,6185,41,85846,1,0
23816,52214,2,2025-05-19,1,16,325,6185,41,85847,1,0
23817,52215,2,2024-05-09,1,3,65,3564,43,85848,1,0
23818,52217,2,2024-12-15,1,14,279,2866,13,85852,1,0
23819,52219,2,2024-07-22,1,2,28,6800,2,85853,1,0
23820,52219,2,2024-07-13,1,2,28,6800,2,85854,1,0
23821,52221,2,2024-03-29,1,2,36,951,2,85858,1,0
23822,52221,2,2024-04-03,1,2,36,951,2,85856,1,0
23823,52223,2,2024-06-27,1,4,75,5126,9,85861,1,0
23824,52229,2,2025-07-30,1,16,332,1302,35,85873,1,0
23825,52233,1,2026-01-08,1,8,171,2636,40,85878,1,0
23826,52235,2,2024-06-05,1,10,207,7991,48,85883,1,0
23827,52237,2,2025-04-04,1,15,300,3103,9,85890,1,0
23828,52237,2,2025-04-24,1,15,300,3103,9,85889,1,0
23829,52238,1,2025-10-24,1,1,17,6524,40,85892,1,0
23830,52239,2,2024-08-05,1,1,8,7245,6,85894,1,0
23831,52240,2,2026-02-13,1,8,169,1800,40,85896,1,0
23832,52240,2,2026-03-02,1,8,169,1800,40,85895,1,0
23833,52244,2,2024-03-13,1,4,77,2055,12,85900,1,0
23834,52246,1,2025-04-23,1,13,271,7888,43,85903,1,0
23835,52246,2,2025-05-13,1,13,271,7888,43,85902,1,0
23836,52247,1,2025-07-18,1,15,311,1728,9,85905,1,0
23837,52248,1,2025-11-01,1,7,149,1463,1,85906,1,1
23838,52249,2,2026-01-26,1,7,147,1153,13,85907,1,0
23839,52251,2,2024-02-26,1,11,238,3581,40,85911,1,0
23840,52252,2,2026-05-10,1,11,220,3872,33,85913,1,0
23841,52253,1,2025-06-03,1,11,231,2557,41,85914,1,0
23842,52255,1,2024-07-16,1,1,25,3587,37,85918,1,0
23843,52258,2,2025-04-28,1,3,67,5170,42,85922,1,0
23844,52267,1,2024-09-04,1,12,256,6781,33,85929,1,0
23845,52268,1,2026-06-11,1,16,318,365,42,85932,1,0
23846,52269,2,2025-01-29,1,14,279,288,44,85934,1,0
23847,52270,1,2024-07-06,1,16,319,5289,1,85936,1,0
23848,52272,2,2024-08-21,1,5,101,4323,18,85942,1,0
23849,52279,1,2025-08-24,1,11,240,7325,15,85955,1,0
23850,52279,1,2025-09-28,1,11,240,7325,15,85954,1,0
23851,52284,1,2024-08-30,1,10,206,1350,21,85958,1,0
23852,52289,2,2024-08-23,1,2,45,217,11,85966,1,0
23853,52289,2,2024-09-27,1,2,45,217,11,85965,1,0
23854,52291,2,2024-11-22,1,8,172,7670,5,85968,1,0
23855,52295,1,2024-04-29,1,1,8,4277,22,85976,1,0
23856,52296,1,2026-02-26,1,9,189,2125,8,85977,1,0
23857,52300,1,2024-04-07,1,5,104,2813,37,85983,1,0
23858,52309,2,2025-11-15,1,4,73,768,39,85997,1,0
23859,52312,1,2026-05-15,1,2,39,1574,26,86001,1,0
23860,52312,2,2026-06-03,1,2,39,1574,26,86002,1,0
23861,52313,1,2026-05-04,1,10,205,2247,48,86003,1,0
23862,52318,2,2025-10-24,1,15,299,3092,5,86012,1,1
23863,52320,1,2026-02-07,1,10,218,619,31,86016,1,1
23864,52321,2,2026-07-16,1,4,72,2226,34,86019,1,0
23865,52321,2,2026-08-10,1,4,72,2226,34,86018,1,1
23866,52325,2,2026-03-30,1,1,3,3558,32,86027,1,0
23867,52325,1,2026-05-04,1,1,3,3558,32,86026,1,0
23868,52332,2,2025-04-25,1,5,103,3038,34,86039,1,0
23869,52334,1,2025-06-28,1,14,294,23,4,86042,1,0
23870,52341,2,2024-10-24,1,1,5,915,10,86056,1,0
23871,52344,1,2024-10-02,1,6,135,1600,8,86058,1,0
23872,52346,1,2026-06-14,1,14,277,7668,30,86061,1,0
23873,52355,2,2025-11-01,1,13,268,5622,14,86074,1,0
23874,52355,2,2025-09-28,1,13,268,5622,14,86075,1,0
23875,52357,2,2024-05-04,1,14,296,7832,38,86080,1,0
23876,52358,1,2024-11-29,1,1,6,3265,12,86083,1,0
23877,52358,2,2024-12-25,1,1,6,3265,12,86082,1,0
23878,52359,2,2024-05-13,1,13,269,5374,19,86085,1,0
23879,52360,1,2026-05-13,1,15,302,5388,10,86086,1,0
23880,52363,2,2024-09-28,1,12,252,2149,41,86092,1,0
23881,52363,1,2024-10-30,1,12,252,2149,41,86091,1,0
23882,52365,1,2024-09-11,1,7,142,5516,24,86096,1,0
23883,52366,1,2026-07-20,1,5,110,3635,28,86097,1,0
23884,52367,2,2025-08-30,1,10,207,1677,5,86099,1,0
23885,52367,1,2025-08-26,1,10,207,1677,5,86098,1,0
23886,52370,2,2026-04-07,1,11,223,4693,48,86106,1,0
23887,52371,2,2024-03-11,1,13,259,58,32,86110,1,0
23888,52371,2,2024-04-06,1,13,259,58,32,86109,1,0
23889,52372,2,2026-06-11,1,11,229,1636,2,86111,1,0
23890,52376,2,2024-03-12,1,3,52,843,40,86115,1,0
23891,52376,2,2024-05-05,1,3,52,843,40,86116,1,0
23892,52377,1,2025-06-10,1,2,48,5237,32,86117,1,1
23893,52379,1,2025-12-15,1,8,178,4434,18,86118,1,0
23894,52381,2,2024-07-23,1,14,296,4131,17,86121,1,0
23895,52383,2,2024-08-07,1,5,106,1643,21,86124,1,0
23896,52384,2,2024-12-28,1,7,143,2792,35,86125,1,0
23897,52391,1,2024-10-06,1,16,319,2379,4,86138,1,0
23898,52394,2,2025-10-15,1,14,289,152,3,86142,1,0
23899,52401,1,2024-11-30,1,14,286,1836,33,86153,1,0
23900,52401,2,2024-10-30,1,14,286,1836,33,86154,1,0
23901,52403,1,2026-01-28,1,4,74,427,41,86156,1,0
23902,52403,2,2026-01-19,1,4,74,427,41,86157,1,0
23903,52404,1,2024-06-07,1,10,200,4691,14,86158,1,0
23904,52407,2,2026-03-31,1,2,36,4071,8,86163,1,0
23905,52409,2,2026-01-20,1,7,145,2036,38,86167,1,0
23906,52412,2,2024-12-23,1,4,89,6538,11,86171,1,0
23907,52414,1,2026-07-03,1,11,240,2208,9,86173,1,0
23908,52414,1,2026-07-08,1,11,240,2208,9,86174,1,0
23909,52419,1,2025-03-15,1,16,336,5116,27,86181,1,0
23910,52420,1,2024-11-09,1,12,244,18,10,86183,1,0
23911,52423,2,2025-08-24,1,7,152,3382,43,86185,1,0
23912,52426,1,2026-05-04,1,1,13,5979,3,86191,1,0
23913,52431,2,2025-05-24,1,11,239,329,3,86200,1,0
23914,52432,1,2025-07-07,1,13,263,2966,25,86201,1,0
23915,52434,1,2025-11-08,1,16,318,3205,24,86205,1,0
23916,52435,1,2026-03-19,1,16,329,7670,28,86206,1,0
23917,52436,2,2025-11-24,1,15,306,765,33,86207,1,0
23918,52439,1,2026-01-02,1,10,201,722,25,86209,1,0
23919,52441,1,2024-12-12,1,4,73,7527,48,86215,1,0
23920,52443,2,2026-03-09,1,9,196,2471,41,86217,1,0
23921,52445,1,2026-03-30,1,11,231,1881,18,86221,1,0
23922,52445,1,2026-04-16,1,11,231,1881,18,86220,1,0
23923,52447,2,2025-07-31,1,11,231,2665,1,86226,1,0
23924,52447,2,2025-07-11,1,11,231,2665,1,86225,1,0
23925,52449,1,2025-11-22,1,13,274,4592,37,86229,1,0
23926,52450,1,2026-04-03,1,6,119,3541,39,86230,1,1
23927,52452,1,2025-04-03,1,2,45,6289,32,86235,1,0
23928,52461,2,2024-03-03,1,10,205,6519,21,86249,1,0
23929,52468,2,2024-03-23,1,3,59,1081,25,86263,1,0
23930,52471,2,2024-06-11,1,6,135,1701,38,86270,1,0
23931,52472,2,2026-04-21,1,2,42,93,31,86271,1,0
23932,52474,2,2025-08-19,1,13,260,5286,10,86275,1,0
23933,52477,2,2025-02-11,1,6,133,7613,9,86282,1,0
23934,52478,1,2024-04-03,1,14,294,7849,25,86283,1,0
23935,52479,2,2025-06-13,1,6,119,3073,18,86285,1,0
23936,52481,2,2025-04-04,1,7,152,5746,8,86287,1,0
23937,52482,2,2025-08-15,1,11,226,5395,47,86288,1,0
23938,52484,2,2024-07-29,1,8,168,3992,23,86291,1,0
23939,52485,1,2024-10-25,1,14,286,6162,26,86292,1,0
23940,52493,1,2024-08-31,1,8,172,2266,11,86305,1,0
23941,52496,1,2025-07-06,1,10,209,3509,3,86310,1,0
23942,52500,2,2024-09-01,1,15,307,3946,16,86316,1,0
23943,52503,2,2025-08-16,1,9,194,2384,2,86323,1,0
23944,52503,2,2025-09-04,1,9,194,2384,2,86322,1,0
23945,52506,2,2026-06-14,1,5,113,1107,35,86329,1,0
23946,52506,1,2026-06-14,1,5,113,1107,35,86330,1,0
23947,52509,2,2025-12-30,1,16,318,318,43,86332,1,0
23948,52510,1,2026-02-20,1,1,4,400,30,86333,1,0
23949,52512,2,2024-06-20,1,16,328,6601,24,86336,1,0
23950,52515,1,2024-04-27,1,7,152,5347,11,86342,1,0
23951,52516,2,2025-10-08,1,7,154,7168,34,86343,1,0
23952,52517,1,2025-07-16,1,1,11,6356,45,86345,1,0
23953,52517,1,2025-06-29,1,1,11,6356,45,86344,1,0
23954,52519,1,2024-10-09,1,12,246,6727,33,86351,1,0
23955,52519,1,2024-09-02,1,12,246,6727,33,86348,1,0
23956,52526,1,2024-12-03,1,7,145,6576,36,86366,1,1
23957,52527,1,2024-04-11,1,5,96,5716,31,86368,1,0
23958,52528,2,2025-01-20,1,15,305,7642,24,86369,1,0
23959,52531,2,2025-02-27,1,12,242,7630,44,86374,1,0
23960,52532,2,2025-10-21,1,10,218,2907,10,86375,1,0
23961,52532,2,2025-10-23,1,10,218,2907,10,86377,1,0
23962,52533,2,2026-01-19,1,6,122,7078,22,86378,1,0
23963,52538,1,2024-05-15,1,15,310,803,12,86387,1,0
23964,52541,2,2025-07-18,1,2,33,2785,4,86392,1,0
23965,52542,2,2024-12-18,1,4,91,6905,31,86395,1,0
23966,52544,1,2026-06-15,1,13,260,6264,19,86399,1,0
23967,52545,2,2024-03-23,1,7,158,898,43,86400,1,0
23968,52548,2,2025-12-12,1,6,129,6139,3,86403,1,0
23969,52548,1,2025-11-11,1,6,129,6139,3,86402,1,1
23970,52550,1,2025-01-03,1,4,87,4628,16,86405,1,0
23971,52553,2,2026-05-19,1,3,55,1058,31,86408,1,0
23972,52553,1,2026-05-23,1,3,55,1058,31,86410,1,0
23973,52556,2,2025-11-21,1,2,39,3531,22,86415,1,0
23974,52557,2,2025-04-25,1,11,222,6363,14,86416,1,0
23975,52561,2,2025-06-19,1,16,324,3603,44,86422,1,1
23976,52561,1,2025-05-20,1,16,324,3603,44,86423,1,0
23977,52562,1,2026-05-06,1,14,286,6028,14,86425,1,0
23978,52563,2,2025-08-09,1,1,18,2281,29,86426,1,0
23979,52566,1,2026-06-07,1,16,331,7,21,86430,1,0
23980,52566,2,2026-06-08,1,16,331,7,21,86432,1,0
23981,52567,2,2025-12-17,1,16,327,3092,39,86434,1,0
23982,52568,1,2026-04-13,1,3,54,4236,42,86435,1,0
23983,52568,2,2026-06-02,1,3,54,4236,42,86436,1,0
23984,52572,2,2025-01-17,1,9,191,493,3,86440,1,0
23985,52573,2,2025-02-18,1,9,192,1182,34,86441,1,0
23986,52576,1,2026-03-04,1,14,282,7399,1,86448,1,0
23987,52577,1,2025-12-06,1,14,292,4537,20,86451,1,0
23988,52579,1,2026-02-09,1,14,287,7743,12,86456,1,0
23989,52580,1,2026-04-01,1,9,179,1421,41,86458,1,0
23990,52580,2,2026-03-22,1,9,179,1421,41,86457,1,0
23991,52585,2,2025-05-11,1,8,173,5989,9,86470,1,1
23992,52585,2,2025-05-06,1,8,173,5989,9,86469,1,0
23993,52587,1,2024-12-18,1,6,130,3311,9,86472,1,0
23994,52591,2,2025-12-20,1,2,27,631,3,86474,1,0
23995,52601,2,2025-01-17,1,6,139,844,47,86481,1,0
23996,52603,1,2024-07-25,1,16,335,4668,41,86483,1,0
23997,52604,1,2026-01-31,1,6,131,3258,27,86484,1,0
23998,52605,1,2024-04-14,1,4,91,2575,47,86485,1,0
23999,52608,2,2025-05-11,1,12,248,1443,20,86489,1,0
24000,52609,2,2025-04-20,1,13,263,840,45,86490,1,0
24001,52611,2,2026-02-03,1,2,26,4028,24,86491,1,0
24002,52612,1,2026-07-27,1,16,324,5639,15,86492,1,0
24003,52615,1,2024-03-01,1,2,43,1923,33,86496,1,0
24004,52615,1,2024-04-08,1,2,43,1923,33,86497,1,0
24005,52616,2,2025-11-19,1,11,232,5559,48,86498,1,0
24006,52621,1,2026-05-18,1,5,114,596,45,86508,1,0
24007,52622,1,2025-09-21,1,10,200,4328,35,86510,1,0
24008,52623,2,2026-02-27,1,8,171,1718,40,86512,1,0
24009,52623,1,2026-01-25,1,8,171,1718,40,86511,1,0
24010,52624,2,2024-08-08,1,6,121,7908,35,86515,1,0
24011,52624,1,2024-07-30,1,6,121,7908,35,86513,1,0
24012,52627,2,2025-04-24,1,15,316,5946,23,86518,1,0
24013,52628,1,2024-03-04,1,10,204,5983,28,86521,1,0
24014,52628,2,2024-04-08,1,10,204,5983,28,86520,1,0
24015,52639,1,2026-01-20,1,13,259,3932,44,86538,1,0
24016,52642,2,2026-08-05,1,16,326,5144,18,86547,1,0
24017,52650,2,2025-05-22,1,3,52,5249,23,86563,1,0
24018,52662,2,2025-02-18,1,14,280,4552,24,86584,1,0
24019,52664,1,2025-09-03,1,11,239,3843,43,86587,1,0
24020,52665,1,2025-12-19,1,13,257,66,9,86589,1,0
24021,52665,1,2025-12-25,1,13,257,66,9,86588,1,0
24022,52666,2,2026-07-20,1,2,39,5510,15,86590,1,0
24023,52667,1,2025-07-23,1,5,99,2792,36,86593,1,0
24024,52667,2,2025-07-16,1,5,99,2792,36,86592,1,0
24025,52671,2,2025-10-09,1,2,43,7673,47,86598,1,0
24026,52674,1,2024-10-09,1,4,83,3620,19,86601,1,0
24027,52677,2,2026-06-16,1,9,191,7558,16,86604,1,0
24028,52678,2,2025-04-26,1,4,90,7118,43,86605,1,0
24029,52679,1,2024-06-10,1,5,105,2348,37,86607,1,0
24030,52679,2,2024-05-18,1,5,105,2348,37,86608,1,0
24031,52680,1,2024-04-16,1,1,12,4316,27,86609,1,0
24032,52694,2,2024-10-27,1,4,86,7844,47,86633,1,0
24033,52694,1,2024-09-18,1,4,86,7844,47,86632,1,0
24034,52701,2,2025-11-18,1,3,68,24,17,86647,1,0
24035,52703,1,2025-03-11,1,4,83,4453,40,86652,1,0
24036,52703,1,2025-04-02,1,4,83,4453,40,86651,1,0
24037,52704,1,2024-12-12,1,10,217,2437,36,86653,1,0
24038,52709,2,2024-03-11,1,9,196,1584,45,86656,1,0
24039,52710,2,2024-12-29,1,9,183,1348,3,86658,1,0
24040,52712,2,2025-10-17,1,3,64,1836,8,86662,1,0
24041,52714,1,2024-08-26,1,1,14,734,31,86664,1,0
24042,52716,2,2024-11-21,1,13,269,1206,30,86667,1,0
24043,52717,1,2025-09-01,1,1,9,3566,12,86668,1,0
24044,52718,2,2024-11-27,1,1,9,3803,28,86669,1,0
24045,52718,1,2024-12-10,1,1,9,3803,28,86670,1,0
24046,52720,1,2026-06-30,1,10,207,5870,4,86673,1,0
24047,52722,1,2025-12-21,1,3,51,268,20,86676,1,0
24048,52725,2,2025-02-11,1,16,318,7895,39,86682,1,0
24049,52727,2,2025-05-21,1,13,265,7926,31,86684,1,0
24050,52727,2,2025-04-23,1,13,265,7926,31,86685,1,0
24051,52728,1,2024-08-15,1,5,102,6433,38,86687,1,0
24052,52728,1,2024-08-14,1,5,102,6433,38,86686,1,0
24053,52734,1,2024-10-10,1,13,270,6476,37,86696,1,0
24054,52735,2,2026-06-25,1,7,144,2530,8,86698,1,0
24055,52735,1,2026-07-11,1,7,144,2530,8,86699,1,0
24056,52737,1,2024-11-28,1,14,281,906,30,86702,1,0
24057,52738,2,2024-11-28,1,3,59,199,30,86703,1,0
24058,52739,1,2025-12-20,1,3,68,4220,43,86704,1,0
24059,52741,2,2024-04-01,1,15,303,2120,9,86707,1,0
24060,52742,1,2024-02-26,1,10,219,880,18,86710,1,0
24061,52742,2,2024-01-25,1,10,219,880,18,86709,1,0
24062,52749,1,2025-11-02,1,2,39,6225,39,86721,1,0
24063,52750,1,2025-01-19,1,5,102,5573,13,86722,1,0
24064,52761,1,2024-09-01,1,6,136,6924,22,86739,1,0
24065,52766,1,2024-09-13,1,4,80,5699,19,86746,1,0
24066,52769,1,2024-02-28,1,1,16,3380,32,86750,1,0
24067,52774,1,2025-05-19,1,9,183,5694,15,86757,1,0
24068,52774,1,2025-05-06,1,9,183,5694,15,86758,1,0
24069,52775,1,2024-02-04,1,12,244,1492,33,86759,1,0
24070,52777,2,2024-09-30,1,2,37,7682,18,86762,1,0
24071,52779,1,2024-06-25,1,5,108,1884,20,86764,1,0
24072,52779,1,2024-07-27,1,5,108,1884,20,86763,1,0
24073,52780,1,2026-02-11,1,14,290,6574,48,86765,1,0
24074,52783,1,2025-05-29,1,16,331,7318,28,86768,1,0
24075,52790,2,2024-04-24,1,3,52,1245,39,86776,1,0
24076,52792,1,2024-07-26,1,6,115,4159,9,86778,1,0
24077,52795,1,2025-06-01,1,13,270,2612,30,86781,1,0
24078,52799,2,2025-08-29,1,16,328,553,32,86786,1,0
24079,52799,1,2025-09-08,1,16,328,553,32,86785,1,0
24080,52801,1,2026-06-08,1,11,234,4762,41,86790,1,0
24081,52801,2,2026-05-22,1,11,234,4762,41,86791,1,0
24082,52804,1,2025-09-28,1,6,139,2624,12,86796,1,0
24083,52807,2,2024-04-23,1,7,148,6896,10,86802,1,0
24084,52809,1,2025-11-08,1,6,116,57,34,86805,1,0
24085,52811,2,2026-04-16,1,1,25,2686,45,86808,1,0
24086,52813,1,2024-12-10,1,13,261,5809,9,86812,1,0
24087,52824,1,2024-08-08,1,7,152,7679,17,86826,1,1
24088,52827,2,2026-05-17,1,11,232,7462,20,86829,1,0
24089,52830,2,2025-01-07,1,2,32,2397,12,86832,1,0
24090,52839,1,2024-08-05,1,4,91,925,13,86843,1,0
24091,52839,1,2024-09-03,1,4,91,925,13,86841,1,0
24092,52840,1,2025-08-04,1,16,335,7284,17,86844,1,0
24093,52840,1,2025-09-17,1,16,335,7284,17,86846,1,0
24094,52842,2,2024-07-11,1,14,297,1341,46,86847,1,0
24095,52843,2,2025-08-12,1,1,3,3731,22,86849,1,0
24096,52843,2,2025-08-01,1,1,3,3731,22,86848,1,0
24097,52848,1,2025-04-23,1,2,37,2389,16,86852,1,0
24098,52850,1,2025-06-29,1,8,166,5857,3,86856,1,0
24099,52852,1,2025-10-27,1,15,309,2323,6,86857,1,0
24100,52854,2,2024-02-09,1,4,73,7548,27,86858,1,0
24101,52856,1,2024-11-11,1,9,195,2639,44,86862,1,0
24102,52857,2,2025-03-30,1,3,61,4212,5,86863,1,0
24103,52858,2,2026-07-04,1,14,282,4496,46,86864,1,0
24104,52867,1,2025-02-06,1,8,173,925,39,86878,1,0
24105,52867,1,2024-12-21,1,8,173,925,39,86877,1,0
24106,52872,2,2024-08-29,1,1,8,2045,19,86886,1,0
24107,52873,2,2026-01-09,1,7,160,7833,34,86887,1,0
24108,52876,2,2025-09-29,1,1,11,6006,22,86891,1,0
24109,52876,1,2025-08-17,1,1,11,6006,22,86892,1,0
24110,52877,1,2024-05-10,1,5,102,2700,40,86893,1,0
24111,52881,2,2024-02-10,1,11,237,6536,33,86900,1,0
24112,52881,1,2024-03-09,1,11,237,6536,33,86901,1,0
24113,52885,2,2025-03-20,1,5,103,5306,7,86907,1,0
24114,52886,2,2024-03-05,1,8,176,3971,23,86909,1,0
24115,52890,2,2025-03-06,1,3,57,901,35,86914,1,0
24116,52891,2,2024-11-08,1,6,119,7321,8,86916,1,0
24117,52892,1,2025-02-17,1,11,234,702,11,86917,1,1
24118,52894,1,2025-10-20,1,14,292,6806,3,86919,1,0
24119,52895,1,2024-11-20,1,9,199,1720,24,86922,1,0
24120,52897,1,2025-05-02,1,11,235,5910,37,86923,1,0
24121,52899,1,2024-09-25,1,4,70,6717,36,86926,1,1
24122,52906,2,2025-04-13,1,14,283,192,9,86935,1,0
24123,52907,2,2025-04-01,1,4,72,5612,48,86936,1,0
24124,52910,2,2024-07-30,1,11,226,2616,25,86938,1,0
24125,52911,2,2024-10-14,1,2,44,6579,21,86939,1,0
24126,52911,1,2024-09-22,1,2,44,6579,21,86941,1,0
24127,52912,2,2024-06-16,1,1,3,6100,11,86943,1,0
24128,52921,2,2025-02-16,1,7,151,4282,17,86964,1,0
24129,52923,2,2026-02-15,1,4,77,7530,47,86966,1,1
24130,52924,2,2024-10-07,1,12,255,603,24,86968,1,1
