CSID,CaseMasterID,csdate,cstype,PolicePersonID
24423,60772,2024-09-24 00:02:00,A,1264
24424,60778,2025-12-07 21:06:00,C,3616
24425,60782,2025-01-23 19:31:00,C,2953
24426,60783,2025-07-07 23:06:00,A,1819
24427,60786,2024-05-17 14:25:00,A,3808
24428,60790,2024-10-02 13:35:00,C,3192
24429,60791,2025-01-26 12:39:00,B,2613
24430,60793,2025-10-27 20:57:00,A,3866
24431,60796,2024-06-07 19:51:00,A,6014
24432,60798,2024-12-09 21:41:00,A,3520
24433,60805,2024-10-02 17:27:00,C,6013
24434,60806,2024-07-30 19:58:00,A,1041
24435,60808,2026-05-18 14:52:00,B,2250
24436,60810,2025-03-19 12:55:00,C,3733
24437,60814,2024-07-30 18:58:00,A,7909
24438,60818,2025-10-11 04:51:00,C,5857
24439,60819,2025-10-29 11:28:00,A,2059
24440,60825,2025-10-21 19:11:00,B,3597
24441,60833,2024-05-13 01:05:00,A,6146
24442,60840,2024-11-16 12:52:00,A,1955
24443,60841,2025-11-11 04:30:00,A,7099
24444,60845,2026-07-12 07:07:00,C,6165
24445,60849,2024-05-19 22:32:00,A,6108
24446,60851,2025-12-05 03:04:00,A,2694
24447,60852,2025-06-20 11:29:00,A,7309
24448,60853,2024-10-18 01:05:00,A,708
24449,60854,2026-02-08 23:38:00,A,6071
24450,60859,2025-10-02 22:12:00,A,2908
24451,60860,2025-01-10 04:35:00,C,7159
24452,60861,2024-10-16 06:18:00,A,1684
24453,60863,2026-04-17 04:48:00,C,2567
24454,60864,2024-07-14 00:14:00,A,1258
24455,60872,2024-11-08 08:32:00,B,2954
24456,60874,2026-07-04 05:17:00,C,1100
24457,60875,2026-10-14 23:45:00,B,5122
24458,60877,2024-12-20 16:31:00,A,7350
24459,60880,2025-06-03 01:05:00,A,5726
24460,60882,2025-12-27 05:27:00,A,38
24461,60883,2025-01-11 02:17:00,A,3491
24462,60884,2026-06-15 09:25:00,C,5436
24463,60885,2025-09-20 04:37:00,A,6516
24464,60886,2024-12-31 14:48:00,B,3849
24465,60888,2024-02-22 08:53:00,A,3920
24466,60889,2026-04-21 08:10:00,A,3733
24467,60890,2025-05-22 00:11:00,A,4855
24468,60891,2024-08-23 11:17:00,B,1695
24469,60892,2025-01-24 22:40:00,B,1428
24470,60894,2024-07-18 04:48:00,C,3605
24471,60895,2026-07-13 11:53:00,A,5365
24472,60897,2024-09-29 02:21:00,B,374
24473,60898,2024-12-03 16:38:00,A,2929
24474,60901,2026-05-30 22:40:00,A,283
24475,60904,2024-04-25 16:55:00,A,5829
24476,60905,2024-10-02 16:35:00,C,7578
24477,60907,2026-05-26 06:46:00,C,2992
24478,60909,2024-07-08 00:21:00,A,1628
24479,60910,2025-12-09 07:39:00,A,1788
24480,60911,2024-04-05 21:21:00,A,6838
24481,60914,2026-07-20 14:06:00,B,1502
24482,60917,2025-07-06 09:37:00,C,6835
24483,60918,2024-10-13 20:11:00,A,1019
24484,60929,2026-01-04 18:53:00,C,3401
24485,60932,2025-03-18 02:15:00,C,708
24486,60938,2025-12-29 19:11:00,A,6148
24487,60939,2025-01-18 19:00:00,A,7791
24488,60940,2026-06-18 00:29:00,C,565
24489,60941,2024-09-08 01:22:00,C,5299
24490,60942,2024-04-17 03:36:00,A,6429
24491,60943,2024-09-10 23:37:00,A,313
24492,60944,2025-10-07 10:14:00,A,4428
24493,60948,2024-10-16 20:20:00,A,1888
24494,60949,2025-01-05 22:55:00,A,86
24495,60950,2026-05-15 19:27:00,A,4067
24496,60951,2026-05-02 10:03:00,B,4775
24497,60959,2025-05-19 18:11:00,B,4328
24498,60961,2025-05-09 20:32:00,A,2044
24499,60966,2024-06-12 06:58:00,A,7743
24500,60978,2025-01-17 15:54:00,A,3737
24501,60982,2025-05-10 04:19:00,C,3351
24502,60984,2024-07-09 21:55:00,B,1697
24503,60998,2024-12-23 21:06:00,C,2091
24504,61000,2024-11-19 17:55:00,A,1824
24505,61001,2026-05-21 08:35:00,B,1704
24506,61007,2025-09-30 06:03:00,B,2229
24507,61012,2024-12-17 13:31:00,B,5022
24508,61015,2026-06-01 09:29:00,A,3860
24509,61017,2025-04-06 21:10:00,A,2789
24510,61022,2025-08-07 01:14:00,A,6872
24511,61023,2024-08-24 04:33:00,A,7089
24512,61024,2024-09-22 12:18:00,C,6005
24513,61026,2026-01-18 10:28:00,B,1457
24514,61027,2026-05-13 07:57:00,A,1547
24515,61029,2024-05-31 11:01:00,A,4858
24516,61030,2024-09-21 16:59:00,A,6215
24517,61034,2026-08-31 00:26:00,A,4266
24518,61039,2024-10-16 23:46:00,A,6165
24519,61041,2025-11-11 18:55:00,A,6428
24520,61043,2025-05-27 12:38:00,B,6502
24521,61044,2026-03-30 03:10:00,C,3096
24522,61049,2026-05-08 05:56:00,A,7603
24523,61050,2025-03-06 16:48:00,A,4975
24524,61052,2026-08-05 23:30:00,A,5330
24525,61053,2026-01-03 07:40:00,A,1189
24526,61055,2024-11-03 17:04:00,A,3296
24527,61056,2024-03-26 11:36:00,A,5444
24528,61058,2025-06-20 19:40:00,B,5886
24529,61065,2025-10-11 19:33:00,A,2485
24530,61067,2025-07-14 03:37:00,C,6755
24531,61071,2024-12-31 01:59:00,A,5527
24532,61073,2026-08-15 17:07:00,A,4803
24533,61077,2025-11-19 05:22:00,C,2068
24534,61079,2025-01-04 18:30:00,A,4141
24535,61085,2026-07-19 21:59:00,A,6797
24536,61086,2025-11-27 14:16:00,A,525
24537,61087,2025-08-07 07:42:00,A,5227
24538,61089,2024-06-15 14:53:00,C,129
24539,61091,2025-02-05 12:29:00,A,6442
24540,61092,2025-01-05 12:04:00,C,5189
24541,61093,2024-12-24 14:25:00,B,4430
24542,61094,2025-07-06 04:51:00,C,5213
24543,61096,2025-04-11 00:43:00,A,4639
24544,61100,2026-02-12 20:13:00,A,3876
24545,61101,2026-08-04 22:39:00,A,1288
24546,61102,2024-04-21 02:35:00,A,1437
24547,61107,2025-02-16 23:28:00,A,704
24548,61108,2026-07-06 03:11:00,A,2818
24549,61110,2025-02-06 22:28:00,C,1665
24550,61114,2025-10-29 01:18:00,B,769
24551,61115,2026-04-02 13:57:00,A,1676
24552,61116,2026-06-25 10:17:00,A,3162
24553,61120,2025-04-18 02:01:00,A,5443
24554,61121,2026-06-01 09:55:00,A,473
24555,61125,2026-09-03 10:26:00,C,1432
24556,61126,2025-06-20 23:15:00,A,4206
24557,61133,2025-09-10 14:06:00,B,7429
24558,61135,2024-06-28 02:15:00,C,2679
24559,61137,2025-06-03 03:15:00,B,4873
24560,61138,2024-07-24 10:57:00,A,5494
24561,61140,2026-03-11 01:31:00,C,2935
24562,61145,2024-03-05 22:11:00,A,577
24563,61148,2026-04-10 20:32:00,C,5349
24564,61152,2025-04-22 01:18:00,C,346
24565,61153,2024-10-03 22:52:00,C,4737
24566,61157,2026-04-19 19:19:00,A,3691
24567,61158,2024-04-07 13:40:00,B,7449
24568,61162,2025-02-26 09:45:00,A,1017
24569,61165,2024-07-28 02:14:00,A,4940
24570,61166,2024-11-05 00:31:00,A,1088
24571,61168,2024-10-14 07:17:00,A,113
24572,61171,2024-07-26 02:51:00,A,4035
24573,61173,2026-07-26 23:42:00,A,1302
24574,61176,2024-05-21 06:28:00,A,2265
24575,61177,2024-06-22 15:18:00,B,3470
24576,61179,2025-01-28 22:14:00,A,145
24577,61181,2024-06-24 16:05:00,C,1917
24578,61184,2026-01-05 07:16:00,C,6175
24579,61186,2025-10-17 23:07:00,A,3450
24580,61187,2025-09-25 19:49:00,C,5383
24581,61188,2025-05-28 17:20:00,C,6131
24582,61189,2025-08-18 05:19:00,B,4935
24583,61192,2024-06-01 16:30:00,A,1935
24584,61194,2024-12-25 20:34:00,A,4851
24585,61195,2024-12-19 15:09:00,A,1343
24586,61199,2025-03-15 16:30:00,A,7515
24587,61200,2024-06-01 12:05:00,B,7050
24588,61201,2026-06-05 18:27:00,A,5770
24589,61202,2024-12-21 19:24:00,B,7422
24590,61203,2026-07-12 19:26:00,A,3936
24591,61206,2024-12-10 18:54:00,A,5979
24592,61210,2025-04-10 23:50:00,A,6554
24593,61215,2026-05-26 12:19:00,A,3337
24594,61220,2025-02-11 01:27:00,C,1108
24595,61221,2025-05-26 09:11:00,A,3027
24596,61224,2025-04-20 18:17:00,A,4681
24597,61226,2024-09-26 22:05:00,A,4237
24598,61233,2025-06-17 17:12:00,A,6173
24599,61234,2025-10-05 16:55:00,C,5717
24600,61235,2024-11-03 12:12:00,C,5840
24601,61237,2025-01-04 03:02:00,A,1932
24602,61238,2026-05-05 08:42:00,C,1852
24603,61240,2024-03-29 19:17:00,A,1743
24604,61243,2026-04-15 14:30:00,A,5940
24605,61245,2024-05-09 01:01:00,A,6557
24606,61251,2026-01-29 02:46:00,A,5770
24607,61253,2025-08-07 01:15:00,A,7350
24608,61256,2025-03-03 19:29:00,A,3003
24609,61257,2026-04-20 22:54:00,C,370
24610,61258,2026-01-27 08:57:00,B,2426
24611,61261,2026-07-02 09:38:00,A,3254
24612,61262,2024-05-27 16:54:00,A,6196
24613,61263,2024-06-28 14:23:00,A,4228
24614,61264,2025-03-29 14:03:00,B,2196
24615,61265,2025-05-16 22:18:00,A,855
24616,61269,2026-08-09 18:36:00,A,3026
24617,61272,2025-03-22 17:49:00,A,5546
24618,61275,2025-04-10 19:59:00,A,7797
24619,61281,2026-03-11 03:10:00,A,4566
24620,61282,2024-06-28 04:02:00,B,1954
24621,61288,2025-06-17 23:33:00,C,2212
24622,61289,2025-04-29 23:29:00,C,7671
24623,61291,2024-10-15 03:41:00,B,7712
24624,61292,2024-03-30 10:09:00,C,5611
24625,61294,2026-01-15 16:43:00,A,694
24626,61295,2024-05-24 16:22:00,A,5041
24627,61296,2024-05-11 02:21:00,A,7039
24628,61301,2026-09-12 19:12:00,A,809
24629,61304,2025-10-15 01:12:00,A,1885
24630,61305,2026-09-03 02:49:00,C,4406
24631,61306,2026-07-24 15:01:00,A,1357
24632,61308,2025-02-27 18:00:00,A,2373
24633,61309,2025-03-10 10:49:00,C,6559
24634,61310,2026-10-15 23:03:00,A,1089
24635,61317,2025-01-10 23:03:00,A,2569
24636,61319,2026-03-11 06:02:00,C,2748
24637,61324,2024-09-06 01:36:00,C,7077
24638,61326,2026-02-08 05:06:00,A,5831
24639,61333,2025-06-07 01:54:00,A,7264
24640,61338,2025-10-25 18:06:00,B,773
24641,61339,2025-10-02 02:03:00,A,1222
24642,61344,2026-07-16 01:02:00,B,7309
24643,61345,2026-08-01 19:18:00,C,4966
24644,61347,2026-02-25 17:21:00,A,413
24645,61348,2024-04-18 00:21:00,A,2620
24646,61351,2025-09-30 12:26:00,A,3319
24647,61352,2024-10-11 05:15:00,A,1673
24648,61353,2024-08-30 19:13:00,A,7660
24649,61355,2024-02-18 15:20:00,C,3728
24650,61356,2024-12-24 14:51:00,A,6821
24651,61358,2025-05-21 06:42:00,B,6790
24652,61360,2025-06-03 12:26:00,C,3302
24653,61362,2025-09-29 21:36:00,C,216
24654,61363,2024-07-13 13:01:00,A,3314
24655,61364,2026-05-21 15:44:00,A,6636
24656,61368,2024-02-21 03:57:00,A,2359
24657,61370,2024-09-22 06:44:00,A,7196
24658,61374,2026-03-20 13:05:00,A,287
24659,61375,2025-01-27 06:23:00,A,4172
24660,61378,2026-07-03 12:33:00,A,613
24661,61379,2024-10-21 08:10:00,A,1397
24662,61380,2026-02-15 17:33:00,A,4047
24663,61383,2025-03-16 23:06:00,C,1619
24664,61386,2026-01-25 03:13:00,C,4627
24665,61391,2026-09-19 20:20:00,A,1159
24666,61398,2026-07-07 04:05:00,C,7488
24667,61399,2025-10-03 12:00:00,A,250
24668,61400,2024-03-22 10:39:00,A,7973
24669,61402,2024-11-11 05:18:00,B,1877
24670,61404,2025-08-13 05:54:00,A,2309
24671,61410,2024-07-18 22:48:00,A,7969
24672,61411,2026-08-22 12:32:00,A,2311
24673,61414,2025-07-12 02:40:00,A,1062
24674,61415,2026-06-02 21:04:00,A,592
24675,61416,2024-06-21 08:20:00,A,948
24676,61418,2024-03-25 00:56:00,B,4452
24677,61419,2024-04-06 15:21:00,B,2565
24678,61421,2026-05-22 08:03:00,A,1983
24679,61423,2026-02-28 16:27:00,C,133
24680,61427,2026-06-21 12:43:00,A,3929
24681,61430,2024-11-19 16:35:00,A,1763
24682,61434,2026-01-27 08:30:00,A,5025
24683,61440,2024-10-21 01:03:00,B,6122
24684,61441,2024-04-17 02:25:00,A,3271
24685,61442,2025-04-19 09:37:00,C,6702
24686,61443,2024-08-10 18:24:00,B,3875
24687,61444,2025-05-29 14:46:00,A,578
24688,61446,2026-08-30 03:02:00,B,4133
24689,61449,2025-09-29 06:57:00,A,1423
24690,61452,2026-07-10 20:26:00,A,204
24691,61456,2025-12-08 05:00:00,C,1459
24692,61458,2025-05-20 05:05:00,A,6097
24693,61459,2026-01-11 08:27:00,A,399
24694,61464,2024-04-22 08:13:00,C,6198
24695,61468,2024-05-03 14:05:00,A,2648
24696,61469,2025-05-14 09:10:00,A,7985
24697,61470,2025-02-09 12:11:00,A,3877
24698,61473,2025-11-12 04:46:00,B,2831
24699,61475,2025-08-15 15:58:00,C,6310
24700,61476,2025-01-17 22:24:00,B,3597
24701,61478,2026-03-26 03:45:00,A,1623
24702,61480,2024-08-21 15:00:00,A,7616
24703,61481,2026-07-08 08:06:00,A,1638
24704,61486,2025-07-18 04:35:00,A,7676
24705,61487,2025-07-19 18:55:00,A,4768
24706,61488,2024-10-26 19:17:00,A,7090
24707,61489,2026-03-14 19:45:00,A,989
24708,61490,2025-12-08 16:17:00,A,4378
24709,61491,2026-03-12 16:08:00,A,5026
24710,61492,2026-01-01 11:08:00,A,3417
24711,61493,2024-07-08 02:30:00,C,4295
24712,61495,2026-03-13 13:24:00,B,7320
24713,61498,2024-11-02 06:16:00,A,2487
24714,61499,2025-04-13 01:07:00,C,2859
24715,61500,2024-07-29 09:16:00,C,2018
24716,61502,2026-02-12 12:06:00,A,7462
24717,61503,2026-03-21 10:43:00,A,3983
24718,61508,2026-05-11 21:16:00,A,3098
24719,61510,2025-09-10 04:18:00,A,3927
24720,61513,2026-03-17 23:15:00,A,7648
24721,61514,2024-11-13 01:27:00,A,362
24722,61515,2024-12-31 10:09:00,A,598
24723,61519,2025-10-15 18:28:00,C,5487
24724,61520,2025-09-20 06:24:00,A,5971
24725,61523,2025-02-16 02:26:00,A,5063
24726,61526,2026-04-27 10:52:00,A,6139
24727,61528,2024-03-03 16:14:00,B,5893
24728,61532,2026-07-15 08:52:00,A,1125
24729,61534,2024-06-30 17:33:00,A,6148
24730,61540,2024-07-20 12:34:00,A,4099
24731,61541,2024-10-31 20:51:00,B,4642
24732,61542,2024-06-08 08:07:00,C,5802
24733,61543,2026-09-13 21:27:00,B,740
24734,61544,2024-09-01 05:21:00,C,5900
24735,61547,2026-02-15 19:28:00,A,7975
24736,61548,2024-08-28 02:57:00,C,992
24737,61549,2026-02-12 23:14:00,A,841
24738,61552,2025-11-02 09:05:00,B,1494
24739,61553,2024-09-09 13:22:00,A,7353
24740,61555,2026-01-07 22:11:00,C,5438
24741,61557,2025-03-17 19:55:00,A,2774
24742,61560,2024-07-20 15:35:00,C,380
24743,61561,2026-06-29 01:22:00,C,2074
24744,61563,2024-10-12 18:20:00,B,1550
24745,61566,2026-09-12 00:20:00,B,5724
24746,61568,2025-07-09 21:15:00,A,5238
24747,61570,2025-01-04 21:14:00,C,6999
24748,61576,2024-06-04 10:00:00,A,4375
24749,61578,2025-11-22 08:10:00,A,2992
24750,61580,2025-12-20 21:57:00,B,2233
24751,61586,2025-06-05 18:18:00,A,7018
24752,61591,2026-01-06 20:15:00,A,1250
24753,61594,2026-06-02 09:52:00,A,1713
24754,61595,2024-06-27 17:40:00,B,1810
24755,61596,2026-07-09 23:17:00,A,1796
24756,61597,2026-03-02 00:54:00,A,5319
24757,61603,2025-02-19 05:41:00,A,4471
24758,61604,2026-01-14 18:13:00,B,7112
24759,61605,2024-11-08 19:45:00,A,3146
24760,61609,2025-10-26 06:53:00,A,6542
24761,61611,2026-05-21 13:32:00,A,3179
24762,61612,2025-09-22 14:35:00,A,2987
24763,61613,2026-07-08 21:17:00,B,683
24764,61615,2024-08-16 15:57:00,B,1053
24765,61617,2024-03-17 16:20:00,A,6087
24766,61619,2025-05-10 11:57:00,A,2594
24767,61621,2024-05-18 17:00:00,A,4238
24768,61622,2025-11-23 05:38:00,A,2256
24769,61627,2025-12-29 00:07:00,C,7684
24770,61629,2025-05-04 11:17:00,A,3675
24771,61630,2024-11-24 06:15:00,A,2452
24772,61631,2026-01-21 03:29:00,A,2469
24773,61634,2024-11-07 09:58:00,B,7360
24774,61639,2024-07-11 13:20:00,A,7492
24775,61642,2025-09-26 22:07:00,A,3039
24776,61643,2026-03-08 02:37:00,B,1504
24777,61644,2026-05-29 23:01:00,B,3221
24778,61645,2025-10-11 22:10:00,A,213
24779,61648,2026-04-07 08:00:00,A,4479
24780,61659,2024-10-02 15:58:00,A,2235
24781,61666,2026-07-04 06:26:00,A,7216
24782,61667,2024-03-25 21:50:00,B,2467
24783,61668,2025-07-02 23:34:00,A,6170
24784,61669,2025-07-11 21:20:00,B,2951
24785,61670,2026-05-28 17:25:00,A,46
24786,61672,2024-05-15 02:21:00,A,5298
24787,61684,2025-02-25 09:18:00,C,7944
24788,61686,2024-06-12 18:49:00,B,6952
24789,61690,2025-05-01 21:57:00,A,2687
24790,61697,2024-10-24 07:05:00,A,7810
24791,61698,2026-08-02 15:03:00,A,1475
24792,61700,2026-02-11 15:29:00,A,5588
24793,61702,2024-06-18 20:13:00,B,7396
24794,61703,2025-08-11 13:24:00,B,3062
24795,61704,2026-04-30 11:48:00,A,7820
24796,61705,2025-02-28 18:33:00,A,114
24797,61707,2026-07-11 21:00:00,A,891
24798,61710,2024-05-24 01:48:00,A,6677
24799,61714,2024-10-01 04:05:00,B,3575
24800,61720,2026-09-21 19:26:00,A,5905
24801,61721,2026-03-27 02:43:00,A,5717
24802,61722,2025-09-14 08:50:00,A,5428
24803,61728,2025-06-17 05:47:00,C,6827
24804,61733,2024-11-10 16:53:00,A,2095
24805,61736,2024-10-18 20:00:00,A,5479
24806,61740,2024-11-19 11:47:00,A,3448
24807,61742,2025-01-23 07:48:00,A,6866
24808,61751,2026-07-24 01:58:00,B,835
24809,61753,2026-07-16 12:46:00,A,7454
24810,61755,2025-03-03 20:02:00,A,5006
24811,61756,2026-08-01 02:57:00,C,1503
24812,61757,2025-02-01 09:35:00,C,7943
24813,61758,2024-12-11 13:34:00,A,355
24814,61759,2025-04-03 02:35:00,B,3315
24815,61762,2025-03-27 04:43:00,A,5677
24816,61767,2024-08-15 07:56:00,C,1133
24817,61771,2025-07-12 16:11:00,A,2078
24818,61772,2025-04-27 08:31:00,A,1440
24819,61773,2024-12-10 16:31:00,A,4242
24820,61774,2024-11-08 16:36:00,B,6107
24821,61775,2024-06-10 11:58:00,A,6234
24822,61776,2024-08-18 17:00:00,C,6681
24823,61778,2024-08-18 03:34:00,B,3993
24824,61781,2025-12-26 23:33:00,A,3094
24825,61783,2025-01-08 20:45:00,C,2790
24826,61784,2025-05-01 23:55:00,A,431
24827,61787,2025-12-31 05:26:00,C,5382
24828,61789,2026-08-02 00:21:00,A,6664
24829,61790,2026-02-20 18:20:00,A,2050
24830,61794,2025-04-08 01:01:00,C,3034
24831,61797,2024-06-02 22:51:00,A,1270
24832,61799,2025-10-13 00:11:00,A,6597
24833,61800,2026-03-23 00:54:00,A,1469
24834,61801,2025-03-06 19:41:00,A,3778
24835,61802,2025-11-23 12:23:00,B,6282
24836,61803,2024-06-26 21:35:00,A,2009
24837,61805,2025-10-01 08:57:00,C,5084
24838,61806,2025-01-04 20:09:00,A,1487
24839,61808,2025-08-20 07:36:00,C,7206
24840,61812,2025-07-27 08:13:00,A,1401
24841,61813,2024-10-18 14:03:00,A,2315
24842,61814,2025-11-15 03:41:00,A,879
24843,61819,2024-12-21 18:52:00,A,7020
24844,61822,2025-10-07 14:40:00,A,5425
24845,61824,2026-05-10 22:52:00,A,3169
24846,61826,2026-02-25 09:24:00,C,4513
24847,61828,2026-01-22 23:01:00,A,2826
24848,61830,2025-06-20 19:23:00,A,2593
24849,61832,2026-05-25 11:48:00,B,1886
24850,61834,2024-03-24 12:24:00,A,975
24851,61836,2024-11-16 02:37:00,B,5079
24852,61837,2024-10-03 22:56:00,A,5988
24853,61838,2024-02-11 03:57:00,A,277
24854,61840,2025-11-05 18:08:00,A,3300
24855,61841,2026-05-21 01:39:00,A,3337
24856,61842,2026-05-20 10:13:00,C,773
24857,61845,2026-04-19 22:08:00,B,6604
24858,61847,2025-11-09 03:22:00,A,7768
24859,61848,2025-05-25 08:28:00,C,7096
24860,61849,2024-05-10 16:46:00,A,3833
24861,61850,2025-02-19 10:33:00,A,5188
24862,61851,2025-04-08 12:37:00,A,7062
24863,61852,2025-11-22 06:39:00,C,4884
24864,61853,2024-05-27 02:11:00,A,6188
24865,61854,2026-05-13 04:32:00,B,4776
24866,61855,2025-09-13 03:30:00,B,4586
24867,61856,2024-12-11 16:58:00,A,4053
24868,61857,2025-05-30 19:20:00,B,4236
24869,61858,2024-05-26 10:53:00,B,3568
24870,61861,2025-04-12 16:52:00,C,4530
24871,61862,2024-07-31 07:02:00,B,3530
24872,61867,2025-03-28 17:20:00,B,7894
24873,61869,2024-11-14 11:14:00,C,4728
24874,61870,2026-09-14 00:26:00,A,482
24875,61871,2026-01-21 12:31:00,B,7442
24876,61875,2024-09-02 08:47:00,A,4558
24877,61876,2025-02-13 08:07:00,A,6023
24878,61881,2024-08-28 13:02:00,C,6372
24879,61886,2024-04-04 14:47:00,A,7173
24880,61887,2025-08-23 17:43:00,A,7062
24881,61889,2025-01-02 02:48:00,B,493
24882,61893,2025-01-02 12:16:00,C,6109
24883,61897,2025-12-20 23:46:00,C,634
24884,61898,2025-08-06 21:20:00,A,1314
24885,61899,2026-01-07 10:05:00,A,3272
24886,61901,2025-02-18 00:27:00,A,2607
24887,61905,2024-07-25 11:27:00,A,1974
24888,61906,2026-09-15 18:27:00,A,7016
24889,61909,2024-05-31 23:37:00,B,3970
24890,61910,2024-03-29 09:26:00,C,2069
24891,61912,2024-02-22 09:22:00,A,741
24892,61916,2024-12-11 12:25:00,A,5202
24893,61919,2025-11-08 10:38:00,A,5721
24894,61921,2024-07-21 11:30:00,A,1652
24895,61923,2025-06-15 18:03:00,A,1107
24896,61925,2026-07-21 01:34:00,A,4804
24897,61926,2025-10-21 14:32:00,A,4667
24898,61927,2025-09-24 21:00:00,C,4443
24899,61930,2026-08-07 05:06:00,B,568
24900,61931,2024-02-14 01:45:00,A,3648
24901,61932,2024-11-11 18:06:00,C,2129
24902,61934,2025-08-29 15:36:00,A,6146
24903,61935,2025-02-12 11:40:00,A,5068
24904,61936,2024-10-29 23:04:00,C,3983
24905,61938,2026-04-20 19:40:00,A,6552
24906,61939,2024-11-03 07:03:00,B,6472
24907,61942,2025-02-03 03:23:00,C,7474
24908,61943,2026-03-01 19:28:00,A,5564
24909,61944,2026-07-23 13:04:00,A,1520
24910,61946,2025-10-20 15:19:00,A,361
24911,61948,2026-02-15 13:49:00,A,2183
24912,61954,2026-03-15 08:14:00,A,7415
24913,61956,2026-07-21 02:49:00,B,3814
24914,61962,2026-01-13 09:51:00,C,1026
24915,61965,2026-09-29 04:29:00,A,7665
24916,61968,2024-09-27 23:56:00,A,1275
24917,61971,2026-07-08 20:40:00,B,72
24918,61972,2024-05-31 10:17:00,C,6058
24919,61974,2026-09-14 15:50:00,C,1710
24920,61977,2025-11-06 03:40:00,A,6030
24921,61978,2025-09-26 13:49:00,A,6888
24922,61980,2024-06-15 07:41:00,A,7701
24923,61981,2025-02-23 20:25:00,A,5597
24924,61982,2024-03-06 20:53:00,C,43
24925,61983,2024-07-11 16:15:00,A,1961
24926,61984,2026-05-04 02:58:00,A,6797
24927,61985,2026-04-16 22:12:00,A,1165
24928,61988,2024-07-30 15:58:00,A,41
24929,61989,2024-09-12 13:13:00,A,3624
24930,61993,2024-07-20 20:31:00,A,4238
24931,61995,2025-04-17 13:20:00,C,4562
24932,61996,2024-08-27 13:45:00,C,2581
24933,61998,2024-09-29 14:40:00,C,2987
24934,61999,2025-10-06 15:09:00,C,7635
24935,62002,2024-09-04 08:00:00,A,1740
24936,62003,2024-09-06 03:16:00,A,2207
24937,62013,2024-07-02 10:28:00,A,782
24938,62017,2026-07-10 11:17:00,A,2391
24939,62020,2024-03-10 00:45:00,B,6976
24940,62023,2025-04-25 21:26:00,A,6844
24941,62025,2025-05-29 08:19:00,B,4991
24942,62026,2024-03-13 19:23:00,A,6892
24943,62027,2026-03-24 01:02:00,C,3591
24944,62028,2026-05-10 19:31:00,A,1377
24945,62031,2025-11-28 09:31:00,A,2407
24946,62032,2024-02-16 19:37:00,C,4834
24947,62044,2025-12-18 08:10:00,B,3109
24948,62045,2024-09-23 22:26:00,A,4228
24949,62047,2026-03-09 15:35:00,C,3779
24950,62048,2025-12-12 14:25:00,B,7926
24951,62054,2025-06-25 01:00:00,A,4830
24952,62055,2025-07-11 16:02:00,A,6604
24953,62056,2025-08-31 15:14:00,A,986
24954,62059,2024-03-02 13:14:00,A,1779
24955,62062,2026-05-01 02:01:00,A,7633
24956,62063,2025-01-27 23:40:00,A,7360
24957,62069,2025-08-13 05:44:00,B,3078
24958,62071,2024-05-12 23:28:00,A,3981
24959,62077,2024-12-17 10:11:00,A,3885
24960,62079,2024-11-04 16:25:00,A,7868
24961,62083,2026-06-04 01:09:00,C,6556
24962,62084,2025-06-16 04:53:00,B,3148
24963,62085,2025-04-22 18:21:00,A,1918
24964,62089,2026-01-22 15:05:00,A,2417
24965,62091,2026-04-21 00:29:00,B,5430
24966,62098,2024-07-24 22:32:00,A,4879
24967,62099,2026-06-05 19:13:00,B,7878
24968,62110,2024-11-18 02:12:00,A,1478
24969,62112,2026-02-20 06:29:00,C,5640
24970,62115,2024-10-29 05:56:00,C,4569
24971,62116,2026-05-17 15:47:00,B,496
24972,62117,2026-02-05 10:38:00,A,7564
24973,62118,2024-05-14 09:47:00,A,5066
24974,62119,2025-02-23 08:31:00,A,1732
24975,62120,2024-04-07 22:49:00,B,4319
24976,62122,2025-10-18 14:42:00,A,7822
24977,62123,2025-05-31 00:39:00,A,512
24978,62127,2024-04-21 17:07:00,C,5417
24979,62130,2024-06-24 10:07:00,A,5477
24980,62133,2025-07-13 21:04:00,A,6973
24981,62135,2024-09-11 12:18:00,B,3838
24982,62144,2025-06-12 09:16:00,B,7462
24983,62146,2025-04-05 04:23:00,A,781
24984,62148,2024-07-02 16:29:00,B,5458
24985,62151,2026-04-14 19:57:00,A,6634
24986,62152,2026-02-09 10:14:00,A,5135
24987,62153,2025-05-25 11:25:00,C,452
24988,62158,2024-09-02 21:56:00,A,7249
24989,62162,2025-06-10 06:27:00,A,290
24990,62168,2025-12-25 12:29:00,B,5749
24991,62170,2025-05-16 16:48:00,A,5918
24992,62171,2025-09-29 20:11:00,C,1507
24993,62178,2024-06-11 05:17:00,B,1275
24994,62181,2025-01-29 09:43:00,B,5504
24995,62183,2025-05-16 17:52:00,C,7580
